GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STUSAB,STATE_NAME,STATENS,COUNTY_NAME,total_population,Geography Name,congressional_districts_bitmask_values,congressional_districts_bitmask,nDistricts,block_based_district
15000US100030138001,10,3,138.0,1,Block Group 1,G5030,S,2057231,0,+39.6940732,-075.6824437,DE,Delaware,1779781,New Castle County,2490,"Block Group 1, Census Tract 138, New Castle County, Delaware",1,x1,1,1.0
15000US100030124001,10,3,124.0,1,Block Group 1,G5030,S,1084128,0,+39.7355257,-075.5930061,DE,Delaware,1779781,New Castle County,1500,"Block Group 1, Census Tract 124, New Castle County, Delaware",1,x1,1,1.0
15000US100030169041,10,3,169.04,1,Block Group 1,G5030,S,2209872,0,+39.3300945,-075.5976346,DE,Delaware,1779781,New Castle County,2599,"Block Group 1, Census Tract 169.04, New Castle County, Delaware",1,x1,1,1.0
15000US100030168042,10,3,168.04,2,Block Group 2,G5030,S,17043894,1143674,+39.4213215,-075.6787391,DE,Delaware,1779781,New Castle County,520,"Block Group 2, Census Tract 168.04, New Castle County, Delaware",1,x1,1,1.0
15000US100030104002,10,3,104.0,2,Block Group 2,G5030,S,402841,0,+39.7891240,-075.4790525,DE,Delaware,1779781,New Castle County,1067,"Block Group 2, Census Tract 104, New Castle County, Delaware",1,x1,1,1.0
15000US100030148081,10,3,148.08,1,Block Group 1,G5030,S,3840152,113400,+39.6251798,-075.7141225,DE,Delaware,1779781,New Castle County,1514,"Block Group 1, Census Tract 148.08, New Castle County, Delaware",1,x1,1,1.0
15000US100030006021,10,3,6.02,1,Block Group 1,G5030,S,129409,0,+39.7538917,-075.5342206,DE,Delaware,1779781,New Castle County,1133,"Block Group 1, Census Tract 6.02, New Castle County, Delaware",1,x1,1,1.0
15000US100030136101,10,3,136.1,1,Block Group 1,G5030,S,12873723,0,+39.7193328,-075.7379381,DE,Delaware,1779781,New Castle County,1663,"Block Group 1, Census Tract 136.10, New Castle County, Delaware",1,x1,1,1.0
15000US100030147062,10,3,147.06,2,Block Group 2,G5030,S,1926255,0,+39.6424858,-075.7250108,DE,Delaware,1779781,New Castle County,2022,"Block Group 2, Census Tract 147.06, New Castle County, Delaware",1,x1,1,1.0
15000US100030125002,10,3,125.0,2,Block Group 2,G5030,S,452606,0,+39.7333739,-075.5830811,DE,Delaware,1779781,New Castle County,1031,"Block Group 2, Census Tract 125, New Castle County, Delaware",1,x1,1,1.0
15000US100030166081,10,3,166.08,1,Block Group 1,G5030,S,29492698,9664383,+39.5317679,-075.6054212,DE,Delaware,1779781,New Castle County,1809,"Block Group 1, Census Tract 166.08, New Castle County, Delaware",1,x1,1,1.0
15000US100030166042,10,3,166.04,2,Block Group 2,G5030,S,12309915,530100,+39.4530524,-075.6756065,DE,Delaware,1779781,New Castle County,7114,"Block Group 2, Census Tract 166.04, New Castle County, Delaware",1,x1,1,1.0
15000US100030135014,10,3,135.01,4,Block Group 4,G5030,S,11590271,6625,+39.7883477,-075.6610438,DE,Delaware,1779781,New Castle County,2808,"Block Group 4, Census Tract 135.01, New Castle County, Delaware",1,x1,1,1.0
15000US100030139012,10,3,139.01,2,Block Group 2,G5030,S,321349,0,+39.6752749,-075.6864605,DE,Delaware,1779781,New Castle County,680,"Block Group 2, Census Tract 139.01, New Castle County, Delaware",1,x1,1,1.0
15000US100030166021,10,3,166.02,1,Block Group 1,G5030,S,25704894,710740,+39.5185460,-075.6880138,DE,Delaware,1779781,New Castle County,4508,"Block Group 1, Census Tract 166.02, New Castle County, Delaware",1,x1,1,1.0
15000US100030148082,10,3,148.08,2,Block Group 2,G5030,S,7049181,186202,+39.6298615,-075.7324214,DE,Delaware,1779781,New Castle County,1448,"Block Group 2, Census Tract 148.08, New Castle County, Delaware",1,x1,1,1.0
15000US100030144042,10,3,144.04,2,Block Group 2,G5030,S,846073,0,+39.6783490,-075.7770226,DE,Delaware,1779781,New Castle County,1215,"Block Group 2, Census Tract 144.04, New Castle County, Delaware",1,x1,1,1.0
15000US100030136113,10,3,136.11,3,Block Group 3,G5030,S,1217837,0,+39.7374821,-075.7156404,DE,Delaware,1779781,New Castle County,1240,"Block Group 3, Census Tract 136.11, New Castle County, Delaware",1,x1,1,1.0
15000US100030168012,10,3,168.01,2,Block Group 2,G5030,S,46166904,0,+39.3508117,-075.7232541,DE,Delaware,1779781,New Castle County,1214,"Block Group 2, Census Tract 168.01, New Castle County, Delaware",1,x1,1,1.0
15000US100030117003,10,3,117.0,3,Block Group 3,G5030,S,5850809,0,+39.7767495,-075.5616669,DE,Delaware,1779781,New Castle County,1135,"Block Group 3, Census Tract 117, New Castle County, Delaware",1,x1,1,1.0
15000US100030125004,10,3,125.0,4,Block Group 4,G5030,S,238349,0,+39.7257682,-075.5929660,DE,Delaware,1779781,New Castle County,424,"Block Group 4, Census Tract 125, New Castle County, Delaware",1,x1,1,1.0
15000US100030154002,10,3,154.0,2,Block Group 2,G5030,S,634844,0,+39.7085735,-075.5529584,DE,Delaware,1779781,New Castle County,1503,"Block Group 2, Census Tract 154, New Castle County, Delaware",1,x1,1,1.0
15000US100030148031,10,3,148.03,1,Block Group 1,G5030,S,3482139,0,+39.6540606,-075.7753070,DE,Delaware,1779781,New Castle County,2959,"Block Group 1, Census Tract 148.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030118002,10,3,118.0,2,Block Group 2,G5030,S,35049855,128936,+39.8137755,-075.6157850,DE,Delaware,1779781,New Castle County,2663,"Block Group 2, Census Tract 118, New Castle County, Delaware",1,x1,1,1.0
15000US100030135032,10,3,135.03,2,Block Group 2,G5030,S,2869520,10874,+39.7801337,-075.6879255,DE,Delaware,1779781,New Castle County,2183,"Block Group 2, Census Tract 135.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030122004,10,3,122.0,4,Block Group 4,G5030,S,1068625,0,+39.7424005,-075.6097067,DE,Delaware,1779781,New Castle County,1275,"Block Group 4, Census Tract 122, New Castle County, Delaware",1,x1,1,1.0
15000US100030158022,10,3,158.02,2,Block Group 2,G5030,S,1066759,0,+39.6906210,-075.5499987,DE,Delaware,1779781,New Castle County,1373,"Block Group 2, Census Tract 158.02, New Castle County, Delaware",1,x1,1,1.0
15000US100030136153,10,3,136.15,3,Block Group 3,G5030,S,2780067,0,+39.7066859,-075.6648867,DE,Delaware,1779781,New Castle County,1677,"Block Group 3, Census Tract 136.15, New Castle County, Delaware",1,x1,1,1.0
15000US100030156002,10,3,156.0,2,Block Group 2,G5030,S,786189,0,+39.7011561,-075.5592233,DE,Delaware,1779781,New Castle County,1711,"Block Group 2, Census Tract 156, New Castle County, Delaware",1,x1,1,1.0
15000US100030114002,10,3,114.0,2,Block Group 2,G5030,S,1291854,0,+39.7985054,-075.5189048,DE,Delaware,1779781,New Castle County,1177,"Block Group 2, Census Tract 114, New Castle County, Delaware",1,x1,1,1.0
15000US100030114003,10,3,114.0,3,Block Group 3,G5030,S,1981937,0,+39.8043199,-075.5266153,DE,Delaware,1779781,New Castle County,1230,"Block Group 3, Census Tract 114, New Castle County, Delaware",1,x1,1,1.0
15000US100030115001,10,3,115.0,1,Block Group 1,G5030,S,795179,0,+39.8016274,-075.5380642,DE,Delaware,1779781,New Castle County,1085,"Block Group 1, Census Tract 115, New Castle County, Delaware",1,x1,1,1.0
15000US100030115003,10,3,115.0,3,Block Group 3,G5030,S,487472,0,+39.7991116,-075.5434765,DE,Delaware,1779781,New Castle County,1013,"Block Group 3, Census Tract 115, New Castle County, Delaware",1,x1,1,1.0
15000US100030115002,10,3,115.0,2,Block Group 2,G5030,S,482106,0,+39.8052232,-075.5450586,DE,Delaware,1779781,New Castle County,990,"Block Group 2, Census Tract 115, New Castle County, Delaware",1,x1,1,1.0
15000US100030139031,10,3,139.03,1,Block Group 1,G5030,S,1802170,0,+39.6385837,-075.6919739,DE,Delaware,1779781,New Castle County,3052,"Block Group 1, Census Tract 139.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030140004,10,3,140.0,4,Block Group 4,G5030,S,776704,0,+39.6801154,-075.6854703,DE,Delaware,1779781,New Castle County,2024,"Block Group 4, Census Tract 140, New Castle County, Delaware",1,x1,1,1.0
15000US100030141001,10,3,141.0,1,Block Group 1,G5030,S,990359,0,+39.6802793,-075.7038134,DE,Delaware,1779781,New Castle County,887,"Block Group 1, Census Tract 141, New Castle County, Delaware",1,x1,1,1.0
15000US100030148092,10,3,148.09,2,Block Group 2,G5030,S,3683913,0,+39.5837588,-075.7024255,DE,Delaware,1779781,New Castle County,2579,"Block Group 2, Census Tract 148.09, New Castle County, Delaware",1,x1,1,1.0
15000US100030148103,10,3,148.1,3,Block Group 3,G5030,S,1325416,0,+39.5990639,-075.7204011,DE,Delaware,1779781,New Castle County,2572,"Block Group 3, Census Tract 148.10, New Castle County, Delaware",1,x1,1,1.0
15000US100030148083,10,3,148.08,3,Block Group 3,G5030,S,1049845,0,+39.6160453,-075.7084314,DE,Delaware,1779781,New Castle County,2477,"Block Group 3, Census Tract 148.08, New Castle County, Delaware",1,x1,1,1.0
15000US100030117001,10,3,117.0,1,Block Group 1,G5030,S,1414925,0,+39.7999181,-075.5550415,DE,Delaware,1779781,New Castle County,1052,"Block Group 1, Census Tract 117, New Castle County, Delaware",1,x1,1,1.0
15000US100030117002,10,3,117.0,2,Block Group 2,G5030,S,2957440,0,+39.7896042,-075.5574641,DE,Delaware,1779781,New Castle County,711,"Block Group 2, Census Tract 117, New Castle County, Delaware",1,x1,1,1.0
15000US100030119001,10,3,119.0,1,Block Group 1,G5030,S,3148833,0,+39.7623794,-075.5890711,DE,Delaware,1779781,New Castle County,1364,"Block Group 1, Census Tract 119, New Castle County, Delaware",1,x1,1,1.0
15000US100030141002,10,3,141.0,2,Block Group 2,G5030,S,891015,0,+39.6756301,-075.7121706,DE,Delaware,1779781,New Castle County,1192,"Block Group 2, Census Tract 141, New Castle County, Delaware",1,x1,1,1.0
15000US100030141003,10,3,141.0,3,Block Group 3,G5030,S,640060,0,+39.6776472,-075.7213395,DE,Delaware,1779781,New Castle County,2044,"Block Group 3, Census Tract 141, New Castle County, Delaware",1,x1,1,1.0
15000US100030142001,10,3,142.0,1,Block Group 1,G5030,S,3060328,0,+39.6863968,-075.7218996,DE,Delaware,1779781,New Castle County,2006,"Block Group 1, Census Tract 142, New Castle County, Delaware",1,x1,1,1.0
15000US100030120001,10,3,120.0,1,Block Group 1,G5030,S,1345707,0,+39.7547462,-075.6293420,DE,Delaware,1779781,New Castle County,916,"Block Group 1, Census Tract 120, New Castle County, Delaware",1,x1,1,1.0
15000US100030120002,10,3,120.0,2,Block Group 2,G5030,S,1112098,0,+39.7419250,-075.6294465,DE,Delaware,1779781,New Castle County,2211,"Block Group 2, Census Tract 120, New Castle County, Delaware",1,x1,1,1.0
15000US100030120003,10,3,120.0,3,Block Group 3,G5030,S,2064110,0,+39.7291943,-075.6264030,DE,Delaware,1779781,New Castle County,1478,"Block Group 3, Census Tract 120, New Castle County, Delaware",1,x1,1,1.0
15000US100030121001,10,3,121.0,1,Block Group 1,G5030,S,2065890,0,+39.7548396,-075.6167937,DE,Delaware,1779781,New Castle County,1156,"Block Group 1, Census Tract 121, New Castle County, Delaware",1,x1,1,1.0
15000US100030121002,10,3,121.0,2,Block Group 2,G5030,S,553781,0,+39.7457306,-075.6169468,DE,Delaware,1779781,New Castle County,992,"Block Group 2, Census Tract 121, New Castle County, Delaware",1,x1,1,1.0
15000US100030144021,10,3,144.02,1,Block Group 1,G5030,S,579287,0,+39.6779113,-075.7577084,DE,Delaware,1779781,New Castle County,1091,"Block Group 1, Census Tract 144.02, New Castle County, Delaware",1,x1,1,1.0
15000US100030144031,10,3,144.03,1,Block Group 1,G5030,S,860802,0,+39.6825513,-075.7714945,DE,Delaware,1779781,New Castle County,1661,"Block Group 1, Census Tract 144.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030144032,10,3,144.03,2,Block Group 2,G5030,S,658301,0,+39.6827371,-075.7641473,DE,Delaware,1779781,New Castle County,1537,"Block Group 2, Census Tract 144.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030144033,10,3,144.03,3,Block Group 3,G5030,S,439338,0,+39.6750988,-075.7686180,DE,Delaware,1779781,New Castle County,2241,"Block Group 3, Census Tract 144.03, New Castle County, Delaware",1,x1,1,1.0
15000US100050510061,10,5,510.06,1,Block Group 1,G5030,S,8265983,9351559,+38.6657400,-075.1404526,DE,Delaware,1779781,Sussex County,1846,"Block Group 1, Census Tract 510.06, Sussex County, Delaware",1,x1,1,1.0
15000US100050501051,10,5,501.05,1,Block Group 1,G5030,S,19637000,505243,+38.8598524,-075.4138463,DE,Delaware,1779781,Sussex County,4149,"Block Group 1, Census Tract 501.05, Sussex County, Delaware",1,x1,1,1.0
15000US100050504081,10,5,504.08,1,Block Group 1,G5030,S,26262607,12402,+38.6198600,-075.5478461,DE,Delaware,1779781,Sussex County,2276,"Block Group 1, Census Tract 504.08, Sussex County, Delaware",1,x1,1,1.0
15000US100050517012,10,5,517.01,2,Block Group 2,G5030,S,55873648,386510,+38.5825856,-075.5077574,DE,Delaware,1779781,Sussex County,2573,"Block Group 2, Census Tract 517.01, Sussex County, Delaware",1,x1,1,1.0
15000US100050501031,10,5,501.03,1,Block Group 1,G5030,S,6954866,50231,+38.8946242,-075.4022731,DE,Delaware,1779781,Sussex County,2850,"Block Group 1, Census Tract 501.03, Sussex County, Delaware",1,x1,1,1.0
15000US100050505012,10,5,505.01,2,Block Group 2,G5030,S,82255429,677102,+38.7003401,-075.4587240,DE,Delaware,1779781,Sussex County,2810,"Block Group 2, Census Tract 505.01, Sussex County, Delaware",1,x1,1,1.0
15000US100050504072,10,5,504.07,2,Block Group 2,G5030,S,27058219,0,+38.6872104,-075.5321248,DE,Delaware,1779781,Sussex County,1110,"Block Group 2, Census Tract 504.07, Sussex County, Delaware",1,x1,1,1.0
15000US100050504051,10,5,504.05,1,Block Group 1,G5030,S,8918662,0,+38.6765995,-075.6275347,DE,Delaware,1779781,Sussex County,2098,"Block Group 1, Census Tract 504.05, Sussex County, Delaware",1,x1,1,1.0
15000US100050517011,10,5,517.01,1,Block Group 1,G5030,S,64438463,0,+38.5565174,-075.4304554,DE,Delaware,1779781,Sussex County,1142,"Block Group 1, Census Tract 517.01, Sussex County, Delaware",1,x1,1,1.0
15000US100050506011,10,5,506.01,1,Block Group 1,G5030,S,34309599,23180,+38.5765090,-075.3525625,DE,Delaware,1779781,Sussex County,3022,"Block Group 1, Census Tract 506.01, Sussex County, Delaware",1,x1,1,1.0
15000US100050508012,10,5,508.01,2,Block Group 2,G5030,S,10513030,233052,+38.7822805,-075.3034993,DE,Delaware,1779781,Sussex County,2221,"Block Group 2, Census Tract 508.01, Sussex County, Delaware",1,x1,1,1.0
15000US100050505043,10,5,505.04,3,Block Group 3,G5030,S,24639666,189353,+38.6732275,-075.3370237,DE,Delaware,1779781,Sussex County,1986,"Block Group 3, Census Tract 505.04, Sussex County, Delaware",1,x1,1,1.0
15000US100050506023,10,5,506.02,3,Block Group 3,G5030,S,3810942,795904,+38.5842571,-075.2788517,DE,Delaware,1779781,Sussex County,2440,"Block Group 3, Census Tract 506.02, Sussex County, Delaware",1,x1,1,1.0
15000US100030121003,10,3,121.0,3,Block Group 3,G5030,S,295643,0,+39.7411638,-075.6202625,DE,Delaware,1779781,New Castle County,577,"Block Group 3, Census Tract 121, New Castle County, Delaware",1,x1,1,1.0
15000US100030122001,10,3,122.0,1,Block Group 1,G5030,S,444944,0,+39.7476337,-075.5851005,DE,Delaware,1779781,New Castle County,1141,"Block Group 1, Census Tract 122, New Castle County, Delaware",1,x1,1,1.0
15000US100030122002,10,3,122.0,2,Block Group 2,G5030,S,1526813,0,+39.7522097,-075.6002972,DE,Delaware,1779781,New Castle County,1129,"Block Group 2, Census Tract 122, New Castle County, Delaware",1,x1,1,1.0
15000US100030122003,10,3,122.0,3,Block Group 3,G5030,S,426256,0,+39.7463465,-075.5961610,DE,Delaware,1779781,New Castle County,1053,"Block Group 3, Census Tract 122, New Castle County, Delaware",1,x1,1,1.0
15000US100030145011,10,3,145.01,1,Block Group 1,G5030,S,994748,0,+39.6867020,-075.7460407,DE,Delaware,1779781,New Castle County,2341,"Block Group 1, Census Tract 145.01, New Castle County, Delaware",1,x1,1,1.0
15000US100030147021,10,3,147.02,1,Block Group 1,G5030,S,1909355,0,+39.6536026,-075.7418482,DE,Delaware,1779781,New Castle County,1674,"Block Group 1, Census Tract 147.02, New Castle County, Delaware",1,x1,1,1.0
15000US100030147031,10,3,147.03,1,Block Group 1,G5030,S,685648,0,+39.6729322,-075.7309515,DE,Delaware,1779781,New Castle County,1608,"Block Group 1, Census Tract 147.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030147033,10,3,147.03,3,Block Group 3,G5030,S,637381,0,+39.6681470,-075.7227325,DE,Delaware,1779781,New Castle County,1539,"Block Group 3, Census Tract 147.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030147051,10,3,147.05,1,Block Group 1,G5030,S,520680,0,+39.6588433,-075.7310387,DE,Delaware,1779781,New Castle County,1258,"Block Group 1, Census Tract 147.05, New Castle County, Delaware",1,x1,1,1.0
15000US100030147032,10,3,147.03,2,Block Group 2,G5030,S,864493,0,+39.6662543,-075.7325259,DE,Delaware,1779781,New Castle County,721,"Block Group 2, Census Tract 147.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030124002,10,3,124.0,2,Block Group 2,G5030,S,220942,0,+39.7366840,-075.5990449,DE,Delaware,1779781,New Castle County,787,"Block Group 2, Census Tract 124, New Castle County, Delaware",1,x1,1,1.0
15000US100030124003,10,3,124.0,3,Block Group 3,G5030,S,209220,0,+39.7364297,-075.6036150,DE,Delaware,1779781,New Castle County,898,"Block Group 3, Census Tract 124, New Castle County, Delaware",1,x1,1,1.0
15000US100030124004,10,3,124.0,4,Block Group 4,G5030,S,1027611,0,+39.7345427,-075.6138210,DE,Delaware,1779781,New Castle County,1162,"Block Group 4, Census Tract 124, New Castle County, Delaware",1,x1,1,1.0
15000US100030125001,10,3,125.0,1,Block Group 1,G5030,S,302985,0,+39.7369292,-075.5768612,DE,Delaware,1779781,New Castle County,734,"Block Group 1, Census Tract 125, New Castle County, Delaware",1,x1,1,1.0
15000US100030125006,10,3,125.0,6,Block Group 6,G5030,S,424466,0,+39.7260090,-075.6007575,DE,Delaware,1779781,New Castle County,1340,"Block Group 6, Census Tract 125, New Castle County, Delaware",1,x1,1,1.0
15000US100030125003,10,3,125.0,3,Block Group 3,G5030,S,357043,0,+39.7311262,-075.5926358,DE,Delaware,1779781,New Castle County,802,"Block Group 3, Census Tract 125, New Castle County, Delaware",1,x1,1,1.0
15000US100030147053,10,3,147.05,3,Block Group 3,G5030,S,2474687,0,+39.6665358,-075.7049444,DE,Delaware,1779781,New Castle County,2632,"Block Group 3, Census Tract 147.05, New Castle County, Delaware",1,x1,1,1.0
15000US100030147061,10,3,147.06,1,Block Group 1,G5030,S,2687632,0,+39.6479345,-075.7121210,DE,Delaware,1779781,New Castle County,939,"Block Group 1, Census Tract 147.06, New Castle County, Delaware",1,x1,1,1.0
15000US100030148032,10,3,148.03,2,Block Group 2,G5030,S,2078183,0,+39.6465466,-075.7675089,DE,Delaware,1779781,New Castle County,1237,"Block Group 2, Census Tract 148.03, New Castle County, Delaware",1,x1,1,1.0
15000US100030148091,10,3,148.09,1,Block Group 1,G5030,S,4799956,0,+39.6025982,-075.7036127,DE,Delaware,1779781,New Castle County,3623,"Block Group 1, Census Tract 148.09, New Castle County, Delaware",1,x1,1,1.0
15000US100050507031,10,5,507.03,1,Block Group 1,G5030,S,9926722,2747080,+38.5953496,-075.2311317,DE,Delaware,1779781,Sussex County,1002,"Block Group 1, Census Tract 507.03, Sussex County, Delaware",1,x1,1,1.0
15000US100050507061,10,5,507.06,1,Block Group 1,G5030,S,2451717,3158144,+38.6201906,-075.1149859,DE,Delaware,1779781,Sussex County,771,"Block Group 1, Census Tract 507.06, Sussex County, Delaware",1,x1,1,1.0
15000US100050513031,10,5,513.03,1,Block Group 1,G5030,S,6572678,12315,+38.5376820,-075.1113685,DE,Delaware,1779781,Sussex County,2429,"Block Group 1, Census Tract 513.03, Sussex County, Delaware",1,x1,1,1.0
